conversation_id,workspace_id,status,type,context,message_id,message_type,message_category,message_status,message_count,message_seq,content_role,content_type,content_message_type,message_content,request_id,message_data_tag,agent_inst_id,agent_inst_name,user_name,shop_name,image_type,secondary_label,downloaded_images,true_secondary_label
2012734461073772545,1976114002808741890,2,real,"{""thoughts"":[{""service"":""商品咨询与推荐"",""intention"":""适用场景匹配"",""created_at"":""2026-01-18T03:51:22.858+00:00""},{""service"":""商品咨询与推荐"",""intention"":""适用场景匹配"",""created_at"":""2026-01-18T03:52:13.322+00:00""}],""recommend_contents"":[{""request_id"":""7468825dff2e7c66b475a17625f6b791"",""recommend_items"":[{""id"":""863831138785"",""name"":""大滚刷补墙漆"",""link"":""https://detail.tmall.com/item.htm?id=863831138785&skuId=5688639377746"",""type"":""item""}]}]}",3934237298836.PNM,question,chat,1,28,2,user,multimodal,question,"[{""type"":""image"",""text"":""图片消息"",""url"":""https://img.alicdn.com/imgextra/i2/O1CN017WSjgx1CJWslzl8cd_!!4611686018427382556-0-amp.jpg""}]",,history,2005533006720319490,立邦官方旗舰店:清清,mulinuo,立邦官方旗舰店,实物拍摄(含售后),露出基层,,
2012734461073772545,1976114002808741890,2,real,"{""thoughts"":[{""service"":""商品咨询与推荐"",""intention"":""适用场景匹配"",""created_at"":""2026-01-18T03:51:22.858+00:00""},{""service"":""商品咨询与推荐"",""intention"":""适用场景匹配"",""created_at"":""2026-01-18T03:52:13.322+00:00""}],""recommend_contents"":[{""request_id"":""7468825dff2e7c66b475a17625f6b791"",""recommend_items"":[{""id"":""863831138785"",""name"":""大滚刷补墙漆"",""link"":""https://detail.tmall.com/item.htm?id=863831138785&skuId=5688639377746"",""type"":""item""}]}]}",3925056331868.PNM,question,chat,1,28,13,user,multimodal,question,"[{""type"":""image"",""text"":""图片消息"",""url"":""https://img.alicdn.com/imgextra/i2/O1CN017WSjgx1CJWslzl8cd_!!4611686018427382556-0-amp.jpg""}]",,online,2005533006720319490,立邦官方旗舰店:清清,mulinuo,立邦官方旗舰店,实物拍摄(含售后),露出基层,,
2012738152434585602,1976114002808741890,2,real,"{""thoughts"":[{""service"":""闲聊"",""intention"":""打招呼"",""created_at"":""2026-01-18T04:06:07.131+00:00""},{""service"":""闲聊"",""intention"":""打招呼"",""created_at"":""2026-01-18T04:06:58.873+00:00""},{""service"":""商品咨询与推荐"",""intention"":""商品使用方法"",""created_at"":""2026-01-18T04:08:16.136+00:00""},{""service"":""闲聊"",""intention"":""打招呼"",""created_at"":""2026-01-18T04:08:55.182+00:00""},{""service"":""闲聊"",""intention"":""打招呼"",""created_at"":""2026-01-18T04:09:18.951+00:00""},{""service"":""商品咨询与推荐"",""intention"":""商品咨询与推荐-商品属性咨询"",""created_at"":""2026-01-18T04:09:43.028+00:00""},{""service"":""商品咨询与推荐"",""intention"":""商品咨询与推荐-商品属性咨询"",""created_at"":""2026-01-18T04:10:34.615+00:00""}],""recommend_contents"":[{""request_id"":""0102854dc5f391140904bb0732a1548b"",""recommend_items"":[{""id"":""625940120948"",""name"":""单组分免砸砖防水"",""link"":""https://detail.tmall.com/item.htm?id=625940120948&skuId=5967860619077"",""type"":""item""}]}]}",3934577902333.PNM,question,chat,1,35,30,user,multimodal,question,"[{""type"":""image"",""text"":""图片消息"",""url"":""https://img.alicdn.com/imgextra/i4/O1CN013WtE7m1OEHjj6Lt3e_!!4611686018427380633-0-amp.jpg""}]",,online,2005533006720319490,立邦官方旗舰店:清清,qyybz天使,立邦官方旗舰店,实物拍摄(含售后),起皮掉皮,,
2012738781072674817,1976114002808741890,2,real,"{""thoughts"":[{""service"":""商品咨询与推荐"",""intention"":""适用场景匹配"",""created_at"":""2026-01-18T04:08:33.061+00:00""}],""recommend_contents"":[{""request_id"":""073ac4a9ff61dd12ce11dd064327f717"",""recommend_items"":[{""id"":""691105749920"",""name"":""硅酮耐候密封胶"",""link"":""https://detail.tmall.com/item.htm?id=898376574521&skuId=5907331140240"",""type"":""item""}]}]}",3928102737776.PNM,question,chat,1,15,10,user,multimodal,question,"[{""type"":""image"",""text"":""图片消息"",""url"":""https://img.alicdn.com/imgextra/i3/O1CN01w3JCbV1oeYSokwWQA_!!4611686018427386194-0-amp.jpg""}]",,history,2005531847143251970,立邦官方旗舰店:辰辰,tb9979846_2012,立邦官方旗舰店,实物拍摄(含售后),裂缝,,
2012738932956811265,1976114002808741890,2,real,"{""thoughts"":[{""service"":""闲聊"",""intention"":""打招呼"",""created_at"":""2026-01-18T04:09:08.416+00:00""},{""service"":""商品咨询与推荐"",""intention"":""商品咨询与推荐-商品用量咨询"",""created_at"":""2026-01-18T04:11:20.433+00:00""},{""service"":""商品咨询与推荐"",""intention"":""商品咨询与推荐-商品用量咨询"",""created_at"":""2026-01-18T04:12:12.445+00:00""}],""recommend_contents"":[{""request_id"":""5b6094e548445e7b9a50f5c05c665121"",""recommend_items"":[{""id"":""942962616447"",""name"":""室内结构胶"",""link"":""https://detail.tmall.com/item.htm?id=942962616447&skuId=5841203556562"",""type"":""item""},{""id"":""693658843534"",""name"":""瓷砖粘合剂"",""link"":""https://detail.tmall.com/item.htm?id=662110937733&skuId=5304359282032"",""type"":""item""}]}]}",3934581869727.PNM,question,chat,1,22,14,user,multimodal,question,"[{""type"":""image"",""text"":""图片消息"",""url"":""https://img.alicdn.com/imgextra/i1/O1CN01Xif0Lq1lIceLrCVPV_!!4611686018427384860-0-amp.jpg""}]",,online,2005531847143251970,立邦官方旗舰店:辰辰,tb173940246754,立邦官方旗舰店,实物拍摄(含售后),露出基层,,
2012739193079156737,1976114002808741890,2,real,"{""thoughts"":[{""service"":""商品咨询与推荐"",""intention"":""适用场景匹配"",""created_at"":""2026-01-18T04:10:04.169+00:00""},{""service"":""商品咨询与推荐"",""intention"":""适用场景匹配"",""created_at"":""2026-01-18T04:10:22.934+00:00""}],""recommend_contents"":[{""request_id"":""ea84433e83272fc1b8fce36d240bcffb"",""recommend_items"":[{""id"":""752391830444"",""name"":""水性地坪漆"",""link"":""https://detail.tmall.com/item.htm?id=752391830444&skuId=5583002616626"",""type"":""item""}]}]}",3925090001203.PNM,question,chat,1,43,7,user,multimodal,question,"[{""type"":""image"",""text"":""图片消息"",""url"":""https://img.alicdn.com/imgextra/i1/O1CN01ObTHQd1xDNVJj9bXk_!!4611686018427386121-0-amp.jpg""}]",,online,2005533006720319490,立邦官方旗舰店:清清,5902玉儿,立邦官方旗舰店,实物拍摄(含售后),露出基层,,
2012739583128457218,1976114002808741890,2,real,"{""thoughts"":[{""service"":""家装行业相关"",""intention"":""局部修缮方案咨询"",""created_at"":""2026-01-18T04:11:41.190+00:00""}],""recommend_contents"":[{""request_id"":""108848aee56e2ee95d7bd16f578952e8"",""recommend_items"":[{""id"":""959097600548"",""name"":""超抗裂补墙膏"",""link"":""https://detail.tmall.com/item.htm?id=631617350390&skuId=6060899030185"",""type"":""item""}]}]}",3934259468784.PNM,question,chat,1,11,3,user,multimodal,question,"[{""type"":""image"",""text"":""图片消息"",""url"":""https://img.alicdn.com/imgextra/i3/O1CN01iLXnMr1zHA0SgFtBY_!!4611686018427386400-0-amp.jpg""}]",,history,2005533006720319490,立邦官方旗舰店:清清,雨落梨花2008,立邦官方旗舰店,实物拍摄(含售后),露出基层,,
2012739583128457218,1976114002808741890,2,real,"{""thoughts"":[{""service"":""家装行业相关"",""intention"":""局部修缮方案咨询"",""created_at"":""2026-01-18T04:11:41.190+00:00""}],""recommend_contents"":[{""request_id"":""108848aee56e2ee95d7bd16f578952e8"",""recommend_items"":[{""id"":""959097600548"",""name"":""超抗裂补墙膏"",""link"":""https://detail.tmall.com/item.htm?id=631617350390&skuId=6060899030185"",""type"":""item""}]}]}",3925082178654.PNM,question,chat,1,11,4,user,multimodal,question,"[{""type"":""image"",""text"":""图片消息"",""url"":""https://img.alicdn.com/imgextra/i3/O1CN01MIdp5v1kB0Row2wFr_!!4611686018427384356-0-amp.jpg""}]",,history,2005533006720319490,立邦官方旗舰店:清清,雨落梨花2008,立邦官方旗舰店,实物拍摄(含售后),露出基层,,
2012739583128457218,1976114002808741890,2,real,"{""thoughts"":[{""service"":""家装行业相关"",""intention"":""局部修缮方案咨询"",""created_at"":""2026-01-18T04:11:41.190+00:00""}],""recommend_contents"":[{""request_id"":""108848aee56e2ee95d7bd16f578952e8"",""recommend_items"":[{""id"":""959097600548"",""name"":""超抗裂补墙膏"",""link"":""https://detail.tmall.com/item.htm?id=631617350390&skuId=6060899030185"",""type"":""item""}]}]}",3928106790983.PNM,question,chat,1,11,5,user,multimodal,question,"[{""type"":""image"",""text"":""图片消息"",""url"":""https://img.alicdn.com/imgextra/i3/O1CN015w8TjC1xn6Ogpp1e1_!!4611686018427386199-0-amp.jpg""}]",,history,2005533006720319490,立邦官方旗舰店:清清,雨落梨花2008,立邦官方旗舰店,实物拍摄(含售后),露出基层,,
2012739756281909249,1976114002808741890,2,real,"{""thoughts"":[{""service"":""商品咨询与推荐"",""intention"":""适用场景匹配"",""created_at"":""2026-01-18T04:12:42.665+00:00""},{""service"":""商品咨询与推荐"",""intention"":""适用场景匹配"",""created_at"":""2026-01-18T04:12:50.487+00:00""}],""recommend_contents"":[{""request_id"":""240fe20fc32f2049deb62a1d2bd6728e"",""recommend_items"":[{""id"":""887294619900"",""name"":""超耐候外墙透明防水"",""link"":""https://detail.tmall.com/item.htm?id=608673984488&skuId=5899236318978"",""type"":""item""},{""id"":""608673984488"",""name"":""外墙透明防水"",""link"":""https://detail.tmall.com/item.htm?id=608673984488&skuId=4280914353850"",""type"":""item""}]}]}",3925090119665.PNM,question,chat,1,75,6,user,multimodal,question,"[{""type"":""image"",""text"":""图片消息"",""url"":""https://img.alicdn.com/imgextra/i2/O1CN01elKWuQ2Hg2bdsgdBL_!!4611686018427380155-0-amp.jpg""}]",,online,2005531847143251970,立邦官方旗舰店:辰辰,yining7600,立邦官方旗舰店,实物拍摄(含售后),涂鸦&污渍,,
2012739894429700098,1976114002808741890,2,real,"{""thoughts"":[{""service"":""商品咨询与推荐"",""intention"":""适用场景匹配"",""created_at"":""2026-01-18T04:12:54.647+00:00""},{""service"":""商品咨询与推荐"",""intention"":""适用场景匹配"",""created_at"":""2026-01-18T04:13:07.720+00:00""},{""service"":""商品咨询与推荐"",""intention"":""适用场景匹配"",""created_at"":""2026-01-18T04:13:12.052+00:00""}],""recommend_contents"":[{""request_id"":""ca1d3cd75057087589c036ef59237b39"",""recommend_items"":[{""id"":""693658843534"",""name"":""瓷砖粘合剂"",""link"":""https://detail.tmall.com/item.htm?id=662110937733&skuId=5304359282032"",""type"":""item""}]}]}",3934263465033.PNM,question,chat,1,16,4,user,multimodal,question,"[{""type"":""image"",""text"":""图片消息"",""url"":""https://img.alicdn.com/imgextra/i4/O1CN01rGCB6R1GFBab1qWOh_!!4611686018427383312-0-amp.jpg""}]",,online,2005531847143251970,立邦官方旗舰店:辰辰,浪子只爱孤独,立邦官方旗舰店,实物拍摄(含售后),露出基层,,
2012740235065905154,1976114002808741890,2,real,"{""thoughts"":[{""service"":""其他"",""intention"":"""",""created_at"":""2026-01-18T04:14:09.714+00:00""}],""recommend_contents"":[]}",3928124592958.PNM,question,chat,1,8,1,user,multimodal,question,"[{""type"":""image"",""text"":""图片消息"",""url"":""https://img.alicdn.com/imgextra/i3/O1CN01xeF0yQ1MpGU4Z2wK1_!!4611686018427383451-0-amp.jpg""}]",,history,2005533006720319490,立邦官方旗舰店:清清,guohongguhaodongxi,立邦官方旗舰店,实物拍摄(含售后),全部未分类,,
2012741659917111298,1976114002808741890,2,real,"{""thoughts"":[{""service"":""其他"",""intention"":"""",""action"":""classify_wall_issue"",""created_at"":""2026-01-18T04:20:00.440+00:00""},{""service"":""商品咨询与推荐"",""intention"":""商品使用方法"",""action"":""confirm_answer"",""created_at"":""2026-01-18T04:20:10.135+00:00""},{""service"":""商品咨询与推荐"",""intention"":""商品对比"",""created_at"":""2026-01-18T05:41:42.745+00:00""}],""recommend_contents"":[{""request_id"":""0ef2b833fccec9d31b5d74966399df61"",""recommend_items"":[{""id"":""794884608618"",""name"":""随心涂水性瓷砖漆"",""link"":""https://detail.tmall.com/item.htm?id=794884608618&skuId=5863648742517"",""type"":""item""},{""id"":""794884608618"",""name"":""随心涂水性瓷砖漆"",""link"":""https://detail.tmall.com/item.htm?id=794884608618&skuId=5863648742517"",""type"":""item""},{""id"":""794884608618"",""name"":""随心涂水性瓷砖漆"",""link"":""https://detail.tmall.com/item.htm?id=794884608618&skuId=5863648742517"",""type"":""item""}]}]}",3934273328232.PNM,question,chat,1,34,9,user,multimodal,question,"[{""type"":""image"",""text"":""图片消息"",""url"":""https://img.alicdn.com/imgextra/i4/O1CN01l5d7Vu1zXBrvFUms4_!!4611686018427387475-0-amp.jpg""}]",,history,2005531847143251970,立邦官方旗舰店:辰辰,liaotingting82,立邦官方旗舰店,实物拍摄(含售后),全部未分类,,
2012741659917111298,1976114002808741890,2,real,"{""thoughts"":[{""service"":""其他"",""intention"":"""",""action"":""classify_wall_issue"",""created_at"":""2026-01-18T04:20:00.440+00:00""},{""service"":""商品咨询与推荐"",""intention"":""商品使用方法"",""action"":""confirm_answer"",""created_at"":""2026-01-18T04:20:10.135+00:00""},{""service"":""商品咨询与推荐"",""intention"":""商品对比"",""created_at"":""2026-01-18T05:41:42.745+00:00""}],""recommend_contents"":[{""request_id"":""0ef2b833fccec9d31b5d74966399df61"",""recommend_items"":[{""id"":""794884608618"",""name"":""随心涂水性瓷砖漆"",""link"":""https://detail.tmall.com/item.htm?id=794884608618&skuId=5863648742517"",""type"":""item""},{""id"":""794884608618"",""name"":""随心涂水性瓷砖漆"",""link"":""https://detail.tmall.com/item.htm?id=794884608618&skuId=5863648742517"",""type"":""item""},{""id"":""794884608618"",""name"":""随心涂水性瓷砖漆"",""link"":""https://detail.tmall.com/item.htm?id=794884608618&skuId=5863648742517"",""type"":""item""}]}]}",3928130698972.PNM,question,chat,1,34,10,user,multimodal,question,"[{""type"":""image"",""text"":""图片消息"",""url"":""https://img.alicdn.com/imgextra/i2/O1CN01CPKCEf1zXBrw3EiEE_!!4611686018427387475-0-amp.jpg""}]",,history,2005531847143251970,立邦官方旗舰店:辰辰,liaotingting82,立邦官方旗舰店,实物拍摄(含售后),涂鸦&污渍,,
2012741659917111298,1976114002808741890,2,real,"{""thoughts"":[{""service"":""其他"",""intention"":"""",""action"":""classify_wall_issue"",""created_at"":""2026-01-18T04:20:00.440+00:00""},{""service"":""商品咨询与推荐"",""intention"":""商品使用方法"",""action"":""confirm_answer"",""created_at"":""2026-01-18T04:20:10.135+00:00""},{""service"":""商品咨询与推荐"",""intention"":""商品对比"",""created_at"":""2026-01-18T05:41:42.745+00:00""}],""recommend_contents"":[{""request_id"":""0ef2b833fccec9d31b5d74966399df61"",""recommend_items"":[{""id"":""794884608618"",""name"":""随心涂水性瓷砖漆"",""link"":""https://detail.tmall.com/item.htm?id=794884608618&skuId=5863648742517"",""type"":""item""},{""id"":""794884608618"",""name"":""随心涂水性瓷砖漆"",""link"":""https://detail.tmall.com/item.htm?id=794884608618&skuId=5863648742517"",""type"":""item""},{""id"":""794884608618"",""name"":""随心涂水性瓷砖漆"",""link"":""https://detail.tmall.com/item.htm?id=794884608618&skuId=5863648742517"",""type"":""item""}]}]}",3925098188322.PNM,question,chat,1,34,11,user,multimodal,question,"[{""type"":""image"",""text"":""图片消息"",""url"":""https://img.alicdn.com/imgextra/i2/O1CN0187UyCi1zXBru3M3k3_!!4611686018427387475-0-amp.jpg""}]",,history,2005531847143251970,立邦官方旗舰店:辰辰,liaotingting82,立邦官方旗舰店,实物拍摄(含售后),全部未分类,,
2012741659917111298,1976114002808741890,2,real,"{""thoughts"":[{""service"":""其他"",""intention"":"""",""action"":""classify_wall_issue"",""created_at"":""2026-01-18T04:20:00.440+00:00""},{""service"":""商品咨询与推荐"",""intention"":""商品使用方法"",""action"":""confirm_answer"",""created_at"":""2026-01-18T04:20:10.135+00:00""},{""service"":""商品咨询与推荐"",""intention"":""商品对比"",""created_at"":""2026-01-18T05:41:42.745+00:00""}],""recommend_contents"":[{""request_id"":""0ef2b833fccec9d31b5d74966399df61"",""recommend_items"":[{""id"":""794884608618"",""name"":""随心涂水性瓷砖漆"",""link"":""https://detail.tmall.com/item.htm?id=794884608618&skuId=5863648742517"",""type"":""item""},{""id"":""794884608618"",""name"":""随心涂水性瓷砖漆"",""link"":""https://detail.tmall.com/item.htm?id=794884608618&skuId=5863648742517"",""type"":""item""},{""id"":""794884608618"",""name"":""随心涂水性瓷砖漆"",""link"":""https://detail.tmall.com/item.htm?id=794884608618&skuId=5863648742517"",""type"":""item""}]}]}",3925092292786.PNM,question,chat,1,34,12,user,multimodal,question,"[{""type"":""image"",""text"":""图片消息"",""url"":""https://img.alicdn.com/imgextra/i2/O1CN01rrfbaR1zXBruJ8ohO_!!4611686018427387475-0-amp.jpg""}]",,history,2005531847143251970,立邦官方旗舰店:辰辰,liaotingting82,立邦官方旗舰店,实物拍摄(含售后),全部未分类,,
2012741659917111298,1976114002808741890,2,real,"{""thoughts"":[{""service"":""其他"",""intention"":"""",""action"":""classify_wall_issue"",""created_at"":""2026-01-18T04:20:00.440+00:00""},{""service"":""商品咨询与推荐"",""intention"":""商品使用方法"",""action"":""confirm_answer"",""created_at"":""2026-01-18T04:20:10.135+00:00""},{""service"":""商品咨询与推荐"",""intention"":""商品对比"",""created_at"":""2026-01-18T05:41:42.745+00:00""}],""recommend_contents"":[{""request_id"":""0ef2b833fccec9d31b5d74966399df61"",""recommend_items"":[{""id"":""794884608618"",""name"":""随心涂水性瓷砖漆"",""link"":""https://detail.tmall.com/item.htm?id=794884608618&skuId=5863648742517"",""type"":""item""},{""id"":""794884608618"",""name"":""随心涂水性瓷砖漆"",""link"":""https://detail.tmall.com/item.htm?id=794884608618&skuId=5863648742517"",""type"":""item""},{""id"":""794884608618"",""name"":""随心涂水性瓷砖漆"",""link"":""https://detail.tmall.com/item.htm?id=794884608618&skuId=5863648742517"",""type"":""item""}]}]}",3928130749274.PNM,question,chat,1,34,18,user,multimodal,question,"[{""type"":""image"",""text"":""图片消息"",""url"":""https://img.alicdn.com/imgextra/i2/O1CN01e4BcPp1zXBrpipTC8_!!4611686018427387475-0-amp.jpg""}]",,online,2005531847143251970,立邦官方旗舰店:辰辰,liaotingting82,立邦官方旗舰店,实物拍摄(含售后),涂鸦&污渍,,
2012741855992434689,1976114002808741890,2,real,"{""thoughts"":[{""service"":""商品咨询与推荐"",""intention"":""适用场景匹配"",""created_at"":""2026-01-18T04:20:42.403+00:00""},{""service"":""商品咨询与推荐"",""intention"":""适用场景匹配"",""created_at"":""2026-01-18T04:25:12.719+00:00""}],""recommend_contents"":[{""request_id"":""18fff4356fb4d2eba8475cf6adcff3f8"",""recommend_items"":[{""id"":""629989985057"",""name"":""甄美缝"",""link"":""https://detail.tmall.com/item.htm?id=629989985057&skuId=5890656841007"",""type"":""item""}]}]}",3934287273663.PNM,question,chat,1,33,7,user,multimodal,question,"[{""type"":""image"",""text"":""图片消息"",""url"":""https://img.alicdn.com/imgextra/i3/O1CN01fGQLTn1CzCvMDHTvC_!!4611686018427387479-0-amp.jpg""}]",,online,2005533006720319490,立邦官方旗舰店:清清,tb4752306508,立邦官方旗舰店,实物拍摄(含售后),全部未分类,,
2012742274349092866,1976114002808741890,2,real,"{""thoughts"":[{""service"":""其他"",""intention"":"""",""created_at"":""2026-01-18T04:22:14.813+00:00""}],""recommend_contents"":[]}",3934589928937.PNM,question,chat,1,16,4,user,multimodal,question,"[{""type"":""image"",""text"":""图片消息"",""url"":""https://img.alicdn.com/imgextra/i2/O1CN01aL2z992Jc2NM7mXEB_!!4611686018427385585-0-amp.jpg""}]",,history,2005531847143251970,立邦官方旗舰店:辰辰,月中的小玉兔,立邦官方旗舰店,实物拍摄(含售后),起皮掉皮,,
2012742274349092866,1976114002808741890,2,real,"{""thoughts"":[{""service"":""其他"",""intention"":"""",""created_at"":""2026-01-18T04:22:14.813+00:00""}],""recommend_contents"":[]}",3934287155103.PNM,question,chat,1,16,6,user,multimodal,question,"[{""type"":""image"",""text"":""图片消息"",""url"":""https://img.alicdn.com/imgextra/i2/O1CN01ndaEvS2Jc2NM7nTQh_!!4611686018427385585-0-amp.jpg""}]",,online,2005531847143251970,立邦官方旗舰店:辰辰,月中的小玉兔,立邦官方旗舰店,实物拍摄(含售后),起皮掉皮,,
2012742380737613825,1976114002808741890,2,real,"{""thoughts"":[{""service"":""闲聊"",""intention"":""打招呼"",""created_at"":""2026-01-18T04:22:45.737+00:00""},{""service"":""闲聊"",""intention"":""打招呼"",""created_at"":""2026-01-18T04:23:28.198+00:00""}],""recommend_contents"":[]}",3925102328150.PNM,question,chat,1,15,7,user,multimodal,question,"[{""type"":""image"",""text"":""图片消息"",""url"":""https://img.alicdn.com/imgextra/i1/O1CN01KaiLLy1xljD05bDUt_!!4611686018427386932-0-amp.jpg""}]",,online,2005533006720319490,立邦官方旗舰店:清清,18420238701_小恐龙,立邦官方旗舰店,实物拍摄(含售后),全部未分类,,
2012742721885523969,1976114002808741890,2,real,"{""thoughts"":[{""service"":""商品咨询与推荐"",""intention"":""适用场景匹配"",""created_at"":""2026-01-18T04:24:08.285+00:00""},{""service"":""商品咨询与推荐"",""intention"":""适用场景匹配"",""created_at"":""2026-01-18T04:24:29.869+00:00""},{""service"":""商品咨询与推荐"",""intention"":""适用场景匹配"",""created_at"":""2026-01-18T04:24:50.618+00:00""}],""recommend_contents"":[{""request_id"":""ff84522b8c0adeaae7ce93d7e19c72d2"",""recommend_items"":[{""id"":""662639606348"",""name"":""Gplus-防水防霉密封胶"",""link"":""https://detail.tmall.com/item.htm?id=681035295767&skuId=5931444260200"",""type"":""item""}]}]}",3934279364760.PNM,question,chat,1,41,8,user,multimodal,question,"[{""type"":""image"",""text"":""图片消息"",""url"":""https://img.alicdn.com/imgextra/i1/O1CN01ID3CPu1z805KqYsZh_!!4611686018427386636-0-amp.jpg""}]",,online,2005531847143251970,立邦官方旗舰店:辰辰,小健子1984,立邦官方旗舰店,实物拍摄(含售后),起皮掉皮,,
2012743204054323202,1976114002808741890,2,real,"{""thoughts"":[{""service"":""其他"",""intention"":"""",""created_at"":""2026-01-18T04:26:00.087+00:00""}],""recommend_contents"":[]}",3934609832883.PNM,question,chat,1,26,11,user,multimodal,question,"[{""type"":""image"",""text"":""图片消息"",""url"":""https://img.alicdn.com/imgextra/i4/O1CN01motm0J1vWUnxf5zbD_!!4611686018427382580-0-amp.jpg""}]",,online,2005531847143251970,立邦官方旗舰店:辰辰,菲菲ya0,立邦官方旗舰店,实物拍摄(含售后),孔洞,,
2012743628014571522,1976114002808741890,2,real,"{""thoughts"":[{""service"":""其他"",""intention"":"""",""created_at"":""2026-01-18T04:27:37.519+00:00""}],""recommend_contents"":[]}",3925106274348.PNM,question,chat,1,9,2,user,multimodal,question,"[{""type"":""image"",""text"":""图片消息"",""url"":""https://img.alicdn.com/imgextra/i3/O1CN01b4xjO41LZP9XApnV2_!!4611686018427386177-0-amp.jpg""}]",,online,2005533006720319490,立邦官方旗舰店:清清,程程336688,立邦官方旗舰店,实物拍摄(含售后),全部未分类,,
2012744425775386625,1976114002808741890,2,real,"{""thoughts"":[{""service"":""家装行业相关"",""intention"":""局部修缮方案咨询"",""created_at"":""2026-01-18T04:30:56.505+00:00""},{""service"":""家装行业相关"",""intention"":""局部修缮方案咨询"",""created_at"":""2026-01-18T04:31:28.644+00:00""},{""service"":""家装行业相关"",""intention"":""局部修缮方案咨询"",""created_at"":""2026-01-18T04:31:41.063+00:00""},{""service"":""家装行业相关"",""intention"":""局部修缮方案咨询"",""created_at"":""2026-01-18T04:32:21.018+00:00""}],""recommend_contents"":[{""request_id"":""52f96479a87b90c4778fc1b7ee3f573a"",""recommend_items"":[{""id"":""942962616447"",""name"":""室内结构胶"",""link"":""https://detail.tmall.com/item.htm?id=942962616447&skuId=5841203556562"",""type"":""item""}]},{""request_id"":""e93eb5bf6aa78bfe444ab891b768dd8e"",""recommend_items"":[{""id"":""688643407099"",""name"":""防霉密封胶泥"",""link"":""https://detail.tmall.com/item.htm?id=993741263496&skuId=5446454970650"",""type"":""item""}]},{""request_id"":""70e11f7b3fdadc1e905abef0687fe2f2"",""recommend_items"":[{""id"":""942962616447"",""name"":""室内结构胶"",""link"":""https://detail.tmall.com/item.htm?id=942962616447&skuId=5841203556562"",""type"":""item""},{""id"":""898411998985"",""name"":""防火发泡胶"",""link"":""https://detail.tmall.com/item.htm?id=898411998985&skuId=6090158635313"",""type"":""item""}]}]}",3934301104376.PNM,question,chat,1,47,7,user,multimodal,question,"[{""type"":""image"",""text"":""图片消息"",""url"":""https://img.alicdn.com/imgextra/i1/O1CN01TJSnjV28GY1ChzbmO_!!4611686018427382081-0-amp.jpg""}]",,history,2005533006720319490,立邦官方旗舰店:清清,海边夭夭,立邦官方旗舰店,实物拍摄(含售后),起皮掉皮,,
2012744425775386625,1976114002808741890,2,real,"{""thoughts"":[{""service"":""家装行业相关"",""intention"":""局部修缮方案咨询"",""created_at"":""2026-01-18T04:30:56.505+00:00""},{""service"":""家装行业相关"",""intention"":""局部修缮方案咨询"",""created_at"":""2026-01-18T04:31:28.644+00:00""},{""service"":""家装行业相关"",""intention"":""局部修缮方案咨询"",""created_at"":""2026-01-18T04:31:41.063+00:00""},{""service"":""家装行业相关"",""intention"":""局部修缮方案咨询"",""created_at"":""2026-01-18T04:32:21.018+00:00""}],""recommend_contents"":[{""request_id"":""52f96479a87b90c4778fc1b7ee3f573a"",""recommend_items"":[{""id"":""942962616447"",""name"":""室内结构胶"",""link"":""https://detail.tmall.com/item.htm?id=942962616447&skuId=5841203556562"",""type"":""item""}]},{""request_id"":""e93eb5bf6aa78bfe444ab891b768dd8e"",""recommend_items"":[{""id"":""688643407099"",""name"":""防霉密封胶泥"",""link"":""https://detail.tmall.com/item.htm?id=993741263496&skuId=5446454970650"",""type"":""item""}]},{""request_id"":""70e11f7b3fdadc1e905abef0687fe2f2"",""recommend_items"":[{""id"":""942962616447"",""name"":""室内结构胶"",""link"":""https://detail.tmall.com/item.htm?id=942962616447&skuId=5841203556562"",""type"":""item""},{""id"":""898411998985"",""name"":""防火发泡胶"",""link"":""https://detail.tmall.com/item.htm?id=898411998985&skuId=6090158635313"",""type"":""item""}]}]}",3928142824397.PNM,question,chat,1,47,13,user,multimodal,question,"[{""type"":""image"",""text"":""图片消息"",""url"":""https://img.alicdn.com/imgextra/i2/O1CN01YnF3To28GY1Bh0xLI_!!4611686018427382081-0-amp.jpg""}]",,history,2005533006720319490,立邦官方旗舰店:清清,海边夭夭,立邦官方旗舰店,实物拍摄(含售后),起皮掉皮,,
